dataset_layer,destination,iso3,year,origin_name,origin_region,granularity,metric,value,unit,metric_type,coverage_scope,source_name,source_reference,source_file,quality_flag,notes
provenance,Kenya,KEN,2023,Spain,Europe,country,tourist_origin,26727.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 20. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Australia,Oceania,country,tourist_origin,22558.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 21. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Poland,Europe,country,tourist_origin,21365.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 22. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Sweden,Europe,country,tourist_origin,19113.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 23. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Ghana,Africa,country,tourist_origin,14642.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 24. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Zimbabwe,Africa,country,tourist_origin,14249.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 25. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Norway,Europe,country,tourist_origin,13829.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 26. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Belgium,Europe,country,tourist_origin,12963.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 27. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Switzerland,Europe,country,tourist_origin,12840.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 28. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Denmark,Europe,country,tourist_origin,12307.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 29. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2023,Zambia,Africa,country,tourist_origin,9037.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2024/03/TOURISM-SECTOR-PERFORMANCE-REPORT-2023.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 30. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,United States of America,Americas,country,tourist_origin,306501.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 1. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Uganda,Africa,country,tourist_origin,225559.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 2. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,United Republic of Tanzania,Africa,country,tourist_origin,203290.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 3. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,United Kingdom,Europe,country,tourist_origin,180639.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 4. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,India,Asia,country,tourist_origin,131570.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 5. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Italy,Europe,country,tourist_origin,91842.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 6. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,China,Asia,country,tourist_origin,90462.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 7. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Germany,Europe,country,tourist_origin,87556.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 8. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Somalia,Africa,country,tourist_origin,81555.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 9. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Rwanda,Africa,country,tourist_origin,65866.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 10. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,France,Europe,country,tourist_origin,54839.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 11. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Burundi,Africa,country,tourist_origin,51865.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 12. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Ethiopia,Africa,country,tourist_origin,48291.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 13. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Canada,Americas,country,tourist_origin,47745.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 14. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,South Sudan,Africa,country,tourist_origin,45250.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 15. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Democratic Republic of Congo,Africa,country,tourist_origin,38986.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 16. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,South Africa,Africa,country,tourist_origin,38242.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 17. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Netherlands,Europe,country,tourist_origin,37902.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 18. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Nigeria,Africa,country,tourist_origin,33804.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 19. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Poland,Europe,country,tourist_origin,32872.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 20. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Spain,Europe,country,tourist_origin,27744.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 21. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Australia,Oceania,country,tourist_origin,27396.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 22. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Sweden,Europe,country,tourist_origin,22224.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 23. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Ghana,Africa,country,tourist_origin,16757.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 24. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Zimbabwe,Africa,country,tourist_origin,15895.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 25. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Belgium,Europe,country,tourist_origin,15518.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 26. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Norway,Europe,country,tourist_origin,15142.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 27. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Denmark,Europe,country,tourist_origin,14858.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 28. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Switzerland,Europe,country,tourist_origin,14465.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 29. La table n'est pas exhaustive de tous les marchés.
provenance,Kenya,KEN,2024,Republic of Korea,Asia,country,tourist_origin,12504.0,persons,tourist_arrivals,Top 30 marchés sources publiés,TRI / Directorate of Immigration Services,https://tri.go.ke/wp-content/uploads/2025/02/TRI-Tourism-Sector-Performance-Report-2024.pdf,kenya_provenance_touristique_2022_2024_TRI.xlsx,exact_top30,Rang officiel dans le Top 30: 30. La table n'est pas exhaustive de tous les marchés.
provenance,Tanzanie,TZA,2022,Kenya,Africa,country,tourist_origin,0.13,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 1. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,United States,Americas,country,tourist_origin,0.114,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 2. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,United Kingdom,Europe,country,tourist_origin,0.084,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 3. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,France,Europe,country,tourist_origin,0.078,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 4. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Germany,Europe,country,tourist_origin,0.07400000000000001,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 5. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Zambia,Africa,country,tourist_origin,0.066,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 6. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Italy,Europe,country,tourist_origin,0.038,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 7. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Spain,Europe,country,tourist_origin,0.038,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 8. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Burundi,Africa,country,tourist_origin,0.033,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 9. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Zimbabwe,Africa,country,tourist_origin,0.032,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 10. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,Uganda,Africa,country,tourist_origin,0.031,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 11. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,DRC,Africa,country,tourist_origin,0.026000000000000002,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 12. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,United Arab Emirates,Asia / Middle East,country,tourist_origin,0.023,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 13. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,India,Asia / Middle East,country,tourist_origin,0.018000000000000002,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 14. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2022,South Africa,Africa,country,tourist_origin,0.016,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/statistics/topic/tourism-statistics?page=2,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 15. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,United States,Americas,country,tourist_origin,0.165,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 1. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Italy,Europe,country,tourist_origin,0.087,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 2. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Germany,Europe,country,tourist_origin,0.076,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 3. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Zambia,Africa,country,tourist_origin,0.068,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 4. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,United Kingdom,Europe,country,tourist_origin,0.059000000000000004,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 5. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,France,Europe,country,tourist_origin,0.054000000000000006,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 6. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Kenya,Africa,country,tourist_origin,0.051,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 7. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Burundi,Africa,country,tourist_origin,0.048,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 8. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Spain,Europe,country,tourist_origin,0.038,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 9. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,Uganda,Africa,country,tourist_origin,0.03,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 10. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
provenance,Tanzanie,TZA,2023,DRC,Africa,country,tourist_origin,0.025,share,source_market_share,Top 15 marchés — parts issues de l'Exit Survey,Tanzania NBS / International Visitors' Exit Survey,https://www.nbs.go.tz/uploads/statistics/documents/en-1741009437-TTSS%202023%20Report.pdf,tanzania_tourism_provenance_2022_2024_NBS.xlsx,survey_share_top15,"Rang: 11. Part d'enquête, pas un décompte administratif; ne pas convertir en volumes exacts."
